Day_of_Week,Hour_of_Day,Month_of_Year,Week_of_Month,Temperature,Energy_Consumption,Energy_Consumption_Lag1,Energy_Consumption_Lag24,Is_Holiday,Is_Weekend
3,10,7,5,25.4109296,124.9445836,112.196942,118.9064302,0,0
3,11,7,5,25.4109296,110.9515589,124.9445836,120.8773866,0,0
3,12,7,5,25.4109296,118.3550013,110.9515589,121.7198577,0,0
3,13,7,5,25.4109296,118.8823744,118.3550013,118.4766186,0,0
3,14,7,5,25.4109296,127.1735093,118.8823744,118.0467407,0,0
3,15,7,5,25.4109296,116.3112365,127.1735093,120.1204751,0,0
3,16,7,5,25.4109296,122.7758594,116.3112365,116.2889137,0,0
3,17,7,5,25.4109296,112.9254765,122.7758594,115.3871745,0,0
3,18,7,5,25.4109296,146.1020084,112.9254765,158.8371536,0,0
3,19,7,5,25.4109296,144.9746134,146.1020084,143.024138,0,0
3,20,7,5,25.4109296,146.6624538,144.9746134,140.3407379,0,0
3,21,7,5,25.4109296,142.0332075,146.6624538,146.0169998,0,0
3,22,7,5,25.4109296,141.3893917,142.0332075,145.6718599,0,0
3,23,7,5,25.4109296,141.3016398,141.3893917,142.5689337,0,0
4,0,7,5,24.32524373,89.52043132,,72.55866911,0,0
4,1,7,5,24.32524373,78.76172079,89.52043132,79.94818123,0,0
4,2,7,5,24.32524373,91.06115753,78.76172079,88.61416964,0,0
4,3,7,5,24.32524373,86.81370882,91.06115753,84.61776382,0,0
4,4,7,5,24.32524373,82.12455412,86.81370882,78.65616699,0,0
4,5,7,5,24.32524373,81.41859879,82.12455412,84.60594187,0,0
4,6,7,5,24.32524373,116.4428132,81.41859879,124.3792258,0,0
4,7,7,5,24.32524373,125.4092055,116.4428132,116.58718,0,0
4,8,7,5,24.32524373,111.3453683,125.4092055,121.7427313,0,0
4,9,7,5,24.32524373,116.1596847,111.3453683,112.196942,0,0
4,10,7,5,24.32524373,125.9070363,116.1596847,124.9445836,0,0
4,11,7,5,24.32524373,108.3177116,125.9070363,110.9515589,0,0
4,12,7,5,24.32524373,120.5583242,108.3177116,118.3550013,0,0
4,13,7,5,24.32524373,119.5197563,120.5583242,118.8823744,0,0
4,14,7,5,24.32524373,113.6627963,119.5197563,127.1735093,0,0
4,15,7,5,24.32524373,118.0448887,113.6627963,116.3112365,0,0
4,16,7,5,24.32524373,115.8246298,118.0448887,122.7758594,0,0
4,17,7,5,24.32524373,113.9056906,115.8246298,112.9254765,0,0
4,18,7,5,24.32524373,149.1746912,113.9056906,146.1020084,0,0
4,19,7,5,24.32524373,141.9840832,149.1746912,144.9746134,0,0
4,20,7,5,24.32524373,142.6905519,141.9840832,146.6624538,0,0
4,21,7,5,24.32524373,141.3390386,142.6905519,142.0332075,0,0
4,22,7,5,24.32524373,149.9552855,141.3390386,141.3893917,0,0
4,23,7,5,24.32524373,139.3884349,149.9552855,141.3016398,0,0
5,0,7,5,28.77065764,104.7154424,,89.52043132,0,1
5,1,7,5,28.77065764,102.5967576,104.7154424,78.76172079,0,1
5,2,7,5,28.77065764,99.66449353,102.5967576,91.06115753,0,1
5,3,7,5,28.77065764,105.468124,99.66449353,86.81370882,0,1
5,4,7,5,28.77065764,93.885315,105.468124,82.12455412,0,1
5,5,7,5,28.77065764,101.9456774,93.885315,81.41859879,0,1
5,6,7,5,28.77065764,130.9463973,101.9456774,116.4428132,0,1
5,7,7,5,28.77065764,145.1301211,130.9463973,125.4092055,0,1
5,8,7,5,28.77065764,135.7886726,145.1301211,111.3453683,0,1
5,9,7,5,28.77065764,143.234653,135.7886726,116.1596847,0,1
5,10,7,5,28.77065764,151.7108552,143.234653,125.9070363,0,1
5,11,7,5,28.77065764,144.2997366,151.7108552,108.3177116,0,1
5,12,7,5,28.77065764,145.7773506,144.2997366,120.5583242,0,1
5,13,7,5,28.77065764,149.4445583,145.7773506,119.5197563,0,1
5,14,7,5,28.77065764,146.3939962,149.4445583,113.6627963,0,1
5,15,7,5,28.77065764,139.1837662,146.3939962,118.0448887,0,1
5,16,7,5,28.77065764,136.5568199,139.1837662,115.8246298,0,1
5,17,7,5,28.77065764,137.6639506,136.5568199,113.9056906,0,1
5,18,7,5,28.77065764,174.7736218,137.6639506,149.1746912,0,1
5,19,7,5,28.77065764,184.1762258,174.7736218,141.9840832,0,1
5,20,7,5,28.77065764,175.8020497,184.1762258,142.6905519,0,1
5,21,7,5,28.77065764,171.6885893,175.8020497,141.3390386,0,1
5,22,7,5,28.77065764,172.2710098,171.6885893,149.9552855,0,1
5,23,7,5,28.77065764,176.693808,172.2710098,139.3884349,0,1
6,0,7,5,21.65710957,105.0277148,,104.7154424,0,1
6,1,7,5,21.65710957,93.72250306,105.0277148,102.5967576,0,1
6,2,7,5,21.65710957,102.2109518,93.72250306,99.66449353,0,1
6,3,7,5,21.65710957,100.338844,102.2109518,105.468124,0,1
6,4,7,5,21.65710957,106.6295938,100.338844,93.885315,0,1
6,5,7,5,21.65710957,103.9618062,106.6295938,101.9456774,0,1
6,6,7,5,21.65710957,140.6924472,103.9618062,130.9463973,0,1
6,7,7,5,21.65710957,146.5299635,140.6924472,145.1301211,0,1
6,8,7,5,21.65710957,149.1746549,146.5299635,135.7886726,0,1
6,9,7,5,21.65710957,135.3198549,149.1746549,143.234653,0,1
6,10,7,5,21.65710957,153.4212698,135.3198549,151.7108552,0,1
6,11,7,5,21.65710957,151.1556294,153.4212698,144.2997366,0,1
6,12,7,5,21.65710957,138.7642098,151.1556294,145.7773506,0,1
6,13,7,5,21.65710957,154.1816943,138.7642098,149.4445583,0,1
6,14,7,5,21.65710957,134.0046019,154.1816943,146.3939962,0,1
6,15,7,5,21.65710957,149.0735984,134.0046019,139.1837662,0,1
6,16,7,5,21.65710957,140.284856,149.0735984,136.5568199,0,1
6,17,7,5,21.65710957,147.3921645,140.284856,137.6639506,0,1
6,18,7,5,21.65710957,172.5351251,147.3921645,174.7736218,0,1
6,19,7,5,21.65710957,169.9575082,172.5351251,184.1762258,0,1
6,20,7,5,21.65710957,170.3164742,169.9575082,175.8020497,0,1
6,21,7,5,21.65710957,173.720263,170.3164742,171.6885893,0,1
6,22,7,5,21.65710957,177.2507654,173.720263,172.2710098,0,1
6,23,7,5,21.65710957,161.7092772,177.2507654,176.693808,0,1
0,0,8,1,29.09841379,82.2927367,,105.0277148,0,0
0,1,8,1,29.09841379,84.07662512,82.2927367,93.72250306,0,0
0,2,8,1,29.09841379,91.70204103,84.07662512,102.2109518,0,0
0,3,8,1,29.09841379,83.27749419,91.70204103,100.338844,0,0
0,4,8,1,29.09841379,90.28415428,83.27749419,106.6295938,0,0
0,5,8,1,29.09841379,91.36401114,90.28415428,103.9618062,0,0
0,6,8,1,29.09841379,123.741532,91.36401114,140.6924472,0,0
0,7,8,1,29.09841379,112.366785,123.741532,146.5299635,0,0
0,8,8,1,29.09841379,119.3474187,112.366785,149.1746549,0,0
0,9,8,1,29.09841379,114.1770931,119.3474187,135.3198549,0,0
0,10,8,1,29.09841379,119.1981168,114.1770931,153.4212698,0,0
0,11,8,1,29.09841379,117.0779639,119.1981168,151.1556294,0,0
0,12,8,1,29.09841379,120.2893684,117.0779639,138.7642098,0,0
0,13,8,1,29.09841379,125.7954568,120.2893684,154.1816943,0,0
0,14,8,1,29.09841379,122.3691211,125.7954568,134.0046019,0,0
0,15,8,1,29.09841379,125.5588983,122.3691211,149.0735984,0,0
0,16,8,1,29.09841379,117.3751099,125.5588983,140.284856,0,0
0,17,8,1,29.09841379,115.3863319,117.3751099,147.3921645,0,0
0,18,8,1,29.09841379,145.8346742,115.3863319,172.5351251,0,0
0,19,8,1,29.09841379,157.0157295,145.8346742,169.9575082,0,0
0,20,8,1,29.09841379,150.0528333,157.0157295,170.3164742,0,0
0,21,8,1,29.09841379,141.6411098,150.0528333,173.720263,0,0
0,22,8,1,29.09841379,150.9254133,141.6411098,177.2507654,0,0
0,23,8,1,29.09841379,142.6455628,150.9254133,161.7092772,0,0
1,0,8,1,24.35482518,91.00380037,,82.2927367,0,0
1,1,8,1,24.35482518,89.69899668,91.00380037,84.07662512,0,0
1,2,8,1,24.35482518,77.64204721,89.69899668,91.70204103,0,0
1,3,8,1,24.35482518,82.14873586,77.64204721,83.27749419,0,0
1,4,8,1,24.35482518,93.67406011,82.14873586,90.28415428,0,0
1,5,8,1,24.35482518,80.45321678,93.67406011,91.36401114,0,0
1,6,8,1,24.35482518,120.5197299,80.45321678,123.741532,0,0
1,7,8,1,24.35482518,121.5632455,120.5197299,112.366785,0,0
1,8,8,1,24.35482518,117.4702585,121.5632455,119.3474187,0,0
1,9,8,1,24.35482518,121.2331497,117.4702585,114.1770931,0,0
1,10,8,1,24.35482518,117.9066216,121.2331497,119.1981168,0,0
1,11,8,1,24.35482518,115.3814107,117.9066216,117.0779639,0,0
1,12,8,1,24.35482518,118.6740151,115.3814107,120.2893684,0,0
1,13,8,1,24.35482518,122.6561811,118.6740151,125.7954568,0,0
1,14,8,1,24.35482518,128.7824636,122.6561811,122.3691211,0,0
1,15,8,1,24.35482518,121.6142737,128.7824636,125.5588983,0,0
1,16,8,1,24.35482518,118.8243854,121.6142737,117.3751099,0,0
1,17,8,1,24.35482518,114.771853,118.8243854,115.3863319,0,0
1,18,8,1,24.35482518,149.1320534,114.771853,145.8346742,0,0
1,19,8,1,24.35482518,142.6095697,149.1320534,157.0157295,0,0
1,20,8,1,24.35482518,149.8071778,142.6095697,150.0528333,0,0
1,21,8,1,24.35482518,135.285924,149.8071778,141.6411098,0,0
1,22,8,1,24.35482518,140.9555388,135.285924,150.9254133,0,0
1,23,8,1,24.35482518,144.1492339,140.9555388,142.6455628,0,0
2,0,8,1,27.92773334,85.76801964,,91.00380037,0,0
2,1,8,1,27.92773334,81.7939536,85.76801964,89.69899668,0,0
2,2,8,1,27.92773334,76.41802385,81.7939536,77.64204721,0,0
2,3,8,1,27.92773334,94.1643505,76.41802385,82.14873586,0,0
2,4,8,1,27.92773334,86.84906362,94.1643505,93.67406011,0,0
2,5,8,1,27.92773334,78.85055571,86.84906362,80.45321678,0,0
2,6,8,1,27.92773334,116.1996348,78.85055571,120.5197299,0,0
2,7,8,1,27.92773334,121.3151846,116.1996348,121.5632455,0,0
2,8,8,1,27.92773334,121.9274088,121.3151846,117.4702585,0,0
2,9,8,1,27.92773334,123.2062765,121.9274088,121.2331497,0,0
2,10,8,1,27.92773334,127.0668699,123.2062765,117.9066216,0,0
2,11,8,1,27.92773334,117.0219777,127.0668699,115.3814107,0,0
2,12,8,1,27.92773334,123.5504948,117.0219777,118.6740151,0,0
2,13,8,1,27.92773334,109.0887664,123.5504948,122.6561811,0,0
2,14,8,1,27.92773334,114.6993926,109.0887664,128.7824636,0,0
2,15,8,1,27.92773334,113.9597991,114.6993926,121.6142737,0,0
2,16,8,1,27.92773334,120.8399332,113.9597991,118.8243854,0,0
2,17,8,1,27.92773334,121.9681735,120.8399332,114.771853,0,0
2,18,8,1,27.92773334,132.5057392,121.9681735,149.1320534,0,0
2,19,8,1,27.92773334,142.8655484,132.5057392,142.6095697,0,0
2,20,8,1,27.92773334,144.4325208,142.8655484,149.8071778,0,0
2,21,8,1,27.92773334,141.0628239,144.4325208,135.285924,0,0
2,22,8,1,27.92773334,143.9268047,141.0628239,140.9555388,0,0
2,23,8,1,27.92773334,145.2615255,143.9268047,144.1492339,0,0
3,0,8,1,24.90634435,84.42750745,,85.76801964,0,0
3,1,8,1,24.90634435,84.16657136,84.42750745,81.7939536,0,0
3,2,8,1,24.90634435,85.50739227,84.16657136,76.41802385,0,0
3,3,8,1,24.90634435,78.25397166,85.50739227,94.1643505,0,0
3,4,8,1,24.90634435,86.52622868,78.25397166,86.84906362,0,0
3,5,8,1,24.90634435,79.8560605,86.52622868,78.85055571,0,0
3,6,8,1,24.90634435,121.3891645,79.8560605,116.1996348,0,0
3,7,8,1,24.90634435,122.8921379,121.3891645,121.3151846,0,0
3,8,8,1,24.90634435,118.2918957,122.8921379,121.9274088,0,0
3,9,8,1,24.90634435,120.5822178,118.2918957,123.2062765,0,0
3,10,8,1,24.90634435,111.2621686,120.5822178,127.0668699,0,0
3,11,8,1,24.90634435,119.0725599,111.2621686,117.0219777,0,0
3,12,8,1,24.90634435,125.3145081,119.0725599,123.5504948,0,0
3,13,8,1,24.90634435,110.5827876,125.3145081,109.0887664,0,0
3,14,8,1,24.90634435,118.3024386,110.5827876,114.6993926,0,0
3,15,8,1,24.90634435,110.656757,118.3024386,113.9597991,0,0
3,16,8,1,24.90634435,126.6026621,110.656757,120.8399332,0,0
3,17,8,1,24.90634435,118.9780534,126.6026621,121.9681735,0,0
3,18,8,1,24.90634435,145.6702814,118.9780534,132.5057392,0,0
3,19,8,1,24.90634435,145.3203206,145.6702814,142.8655484,0,0
3,20,8,1,24.90634435,147.3707516,145.3203206,144.4325208,0,0
3,21,8,1,24.90634435,148.3448716,147.3707516,141.0628239,0,0
3,22,8,1,24.90634435,141.5677271,148.3448716,143.9268047,0,0
3,23,8,1,24.90634435,145.9186119,141.5677271,145.2615255,0,0
4,0,8,1,21.32296886,76.12458479,,84.42750745,0,0
4,1,8,1,21.32296886,90.44533163,76.12458479,84.16657136,0,0
4,2,8,1,21.32296886,86.03297643,90.44533163,85.50739227,0,0
4,3,8,1,21.32296886,76.55712959,86.03297643,78.25397166,0,0
4,4,8,1,21.32296886,86.75512069,76.55712959,86.52622868,0,0
4,5,8,1,21.32296886,78.87996733,86.75512069,79.8560605,0,0
4,6,8,1,21.32296886,114.7065351,78.87996733,121.3891645,0,0
4,7,8,1,21.32296886,125.7011604,114.7065351,122.8921379,0,0
4,8,8,1,21.32296886,122.3330091,125.7011604,118.2918957,0,0
4,9,8,1,21.32296886,124.0776594,122.3330091,120.5822178,0,0
4,10,8,1,21.32296886,120.417731,124.0776594,111.2621686,0,0
4,11,8,1,21.32296886,124.0639871,120.417731,119.0725599,0,0
4,12,8,1,21.32296886,116.0255971,124.0639871,125.3145081,0,0
4,13,8,1,21.32296886,113.3929344,116.0255971,110.5827876,0,0
4,14,8,1,21.32296886,121.5802052,113.3929344,118.3024386,0,0
4,15,8,1,21.32296886,130.7871535,121.5802052,110.656757,0,0
4,16,8,1,21.32296886,124.084299,130.7871535,126.6026621,0,0
4,17,8,1,21.32296886,118.3053867,124.084299,118.9780534,0,0
4,18,8,1,21.32296886,143.6665978,118.3053867,145.6702814,0,0
4,19,8,1,21.32296886,143.8830468,143.6665978,145.3203206,0,0
4,20,8,1,21.32296886,136.5892854,143.8830468,147.3707516,0,0
4,21,8,1,21.32296886,141.0045351,136.5892854,148.3448716,0,0
4,22,8,1,21.32296886,140.9427719,141.0045351,141.5677271,0,0
4,23,8,1,21.32296886,138.7719675,140.9427719,145.9186119,0,0
5,0,8,1,27.02425875,98.08953185,,76.12458479,0,1
5,1,8,1,27.02425875,96.06976218,98.08953185,90.44533163,0,1
5,2,8,1,27.02425875,103.2966309,96.06976218,86.03297643,0,1
5,3,8,1,27.02425875,101.0132651,103.2966309,76.55712959,0,1
5,4,8,1,27.02425875,106.1961784,101.0132651,86.75512069,0,1
5,5,8,1,27.02425875,93.67681989,106.1961784,78.87996733,0,1
5,6,8,1,27.02425875,143.8956195,93.67681989,114.7065351,0,1
5,7,8,1,27.02425875,130.8986575,143.8956195,125.7011604,0,1
5,8,8,1,27.02425875,140.5915594,130.8986575,122.3330091,0,1
5,9,8,1,27.02425875,140.9106961,140.5915594,124.0776594,0,1
5,10,8,1,27.02425875,145.0024268,140.9106961,120.417731,0,1
5,11,8,1,27.02425875,146.3812017,145.0024268,124.0639871,0,1
5,12,8,1,27.02425875,143.2493503,146.3812017,116.0255971,0,1
5,13,8,1,27.02425875,135.4924846,143.2493503,113.3929344,0,1
5,14,8,1,27.02425875,136.6546596,135.4924846,121.5802052,0,1
5,15,8,1,27.02425875,150.0856695,136.6546596,130.7871535,0,1
5,16,8,1,27.02425875,145.1561961,150.0856695,124.084299,0,1
5,17,8,1,27.02425875,139.0124844,145.1561961,118.3053867,0,1
5,18,8,1,27.02425875,167.467719,139.0124844,143.6665978,0,1
5,19,8,1,27.02425875,168.5454995,167.467719,143.8830468,0,1
5,20,8,1,27.02425875,174.7923611,168.5454995,136.5892854,0,1
5,21,8,1,27.02425875,168.5034023,174.7923611,141.0045351,0,1
5,22,8,1,27.02425875,173.8360571,168.5034023,140.9427719,0,1
5,23,8,1,27.02425875,177.118498,173.8360571,138.7719675,0,1
6,0,8,1,23.36059701,94.96931862,,98.08953185,0,1
6,1,8,1,23.36059701,105.9522772,94.96931862,96.06976218,0,1
6,2,8,1,23.36059701,97.50313681,105.9522772,103.2966309,0,1
6,3,8,1,23.36059701,90.16340498,97.50313681,101.0132651,0,1
6,4,8,1,23.36059701,97.42722174,90.16340498,106.1961784,0,1
6,5,8,1,23.36059701,99.370793,97.42722174,93.67681989,0,1
6,6,8,1,23.36059701,152.5072408,99.370793,143.8956195,0,1
6,7,8,1,23.36059701,151.2101487,152.5072408,130.8986575,0,1
6,8,8,1,23.36059701,143.6531917,151.2101487,140.5915594,0,1
6,9,8,1,23.36059701,139.8292554,143.6531917,140.9106961,0,1
6,10,8,1,23.36059701,144.6093525,139.8292554,145.0024268,0,1
6,11,8,1,23.36059701,152.506765,144.6093525,146.3812017,0,1
6,12,8,1,23.36059701,140.1229925,152.506765,143.2493503,0,1
6,13,8,1,23.36059701,139.3291616,140.1229925,135.4924846,0,1
6,14,8,1,23.36059701,150.51859,139.3291616,136.6546596,0,1
6,15,8,1,23.36059701,134.256883,150.51859,150.0856695,0,1
6,16,8,1,23.36059701,138.4885277,134.256883,145.1561961,0,1
6,17,8,1,23.36059701,138.3736628,138.4885277,139.0124844,0,1
6,18,8,1,23.36059701,167.9187949,138.3736628,167.467719,0,1
6,19,8,1,23.36059701,175.3831964,167.9187949,168.5454995,0,1
6,20,8,1,23.36059701,166.8707056,175.3831964,174.7923611,0,1
6,21,8,1,23.36059701,163.8129871,166.8707056,168.5034023,0,1
6,22,8,1,23.36059701,162.6649392,163.8129871,173.8360571,0,1
6,23,8,1,23.36059701,174.9662805,162.6649392,177.118498,0,1
0,0,8,2,23.34553721,92.49382623,,94.96931862,0,0
0,1,8,2,23.34553721,77.52904856,92.49382623,105.9522772,0,0
0,2,8,2,23.34553721,91.79471081,77.52904856,97.50313681,0,0
0,3,8,2,23.34553721,93.328349,91.79471081,90.16340498,0,0
0,4,8,2,23.34553721,86.23520858,93.328349,97.42722174,0,0
0,5,8,2,23.34553721,79.98559166,86.23520858,99.370793,0,0
0,6,8,2,23.34553721,119.5549629,79.98559166,152.5072408,0,0
0,7,8,2,23.34553721,121.171563,119.5549629,151.2101487,0,0
0,8,8,2,23.34553721,124.0006193,121.171563,143.6531917,0,0
0,9,8,2,23.34553721,113.943023,124.0006193,139.8292554,0,0
0,10,8,2,23.34553721,118.1687747,113.943023,144.6093525,0,0
0,11,8,2,23.34553721,119.9092716,118.1687747,152.506765,0,0
0,12,8,2,23.34553721,117.1572733,119.9092716,140.1229925,0,0
0,13,8,2,23.34553721,112.9795616,117.1572733,139.3291616,0,0
0,14,8,2,23.34553721,121.3990293,112.9795616,150.51859,0,0
0,15,8,2,23.34553721,117.8345864,121.3990293,134.256883,0,0
0,16,8,2,23.34553721,123.7477392,117.8345864,138.4885277,0,0
0,17,8,2,23.34553721,113.8433389,123.7477392,138.3736628,0,0
0,18,8,2,23.34553721,137.9168294,113.8433389,167.9187949,0,0
0,19,8,2,23.34553721,136.0854292,137.9168294,175.3831964,0,0
0,20,8,2,23.34553721,138.7724181,136.0854292,166.8707056,0,0
0,21,8,2,23.34553721,132.69678,138.7724181,163.8129871,0,0
0,22,8,2,23.34553721,148.3146986,132.69678,162.6649392,0,0
0,23,8,2,23.34553721,146.3103698,148.3146986,174.9662805,0,0
1,0,8,2,26.29141471,91.56789952,,92.49382623,0,0
1,1,8,2,26.29141471,88.35518576,91.56789952,77.52904856,0,0
1,2,8,2,26.29141471,75.71085154,88.35518576,91.79471081,0,0
1,3,8,2,26.29141471,88.94671672,75.71085154,93.328349,0,0
1,4,8,2,26.29141471,77.44832157,88.94671672,86.23520858,0,0
1,5,8,2,26.29141471,76.82488467,77.44832157,79.98559166,0,0
1,6,8,2,26.29141471,117.9526913,76.82488467,119.5549629,0,0
1,7,8,2,26.29141471,114.7205749,117.9526913,121.171563,0,0
1,8,8,2,26.29141471,119.1128399,114.7205749,124.0006193,0,0
1,9,8,2,26.29141471,115.3134841,119.1128399,113.943023,0,0
1,10,8,2,26.29141471,117.5555337,115.3134841,118.1687747,0,0
1,11,8,2,26.29141471,114.2146111,117.5555337,119.9092716,0,0
1,12,8,2,26.29141471,117.3366677,114.2146111,117.1572733,0,0
1,13,8,2,26.29141471,122.1889757,117.3366677,112.9795616,0,0
1,14,8,2,26.29141471,123.7756024,122.1889757,121.3990293,0,0
1,15,8,2,26.29141471,122.6547639,123.7756024,117.8345864,0,0
1,16,8,2,26.29141471,127.3100211,122.6547639,123.7477392,0,0
1,17,8,2,26.29141471,115.8082987,127.3100211,113.8433389,0,0
1,18,8,2,26.29141471,142.0709076,115.8082987,137.9168294,0,0
1,19,8,2,26.29141471,141.8170896,142.0709076,136.0854292,0,0
1,20,8,2,26.29141471,145.2362673,141.8170896,138.7724181,0,0
1,21,8,2,26.29141471,147.6293209,145.2362673,132.69678,0,0
1,22,8,2,26.29141471,140.7106491,147.6293209,148.3146986,0,0
1,23,8,2,26.29141471,146.5490624,140.7106491,146.3103698,0,0
2,0,8,2,20.50351096,88.11658271,,91.56789952,0,0
2,1,8,2,20.50351096,84.40570215,88.11658271,88.35518576,0,0
2,2,8,2,20.50351096,86.73854793,84.40570215,75.71085154,0,0
2,3,8,2,20.50351096,83.04977063,86.73854793,88.94671672,0,0
2,4,8,2,20.50351096,79.60855429,83.04977063,77.44832157,0,0
2,5,8,2,20.50351096,87.01350196,79.60855429,76.82488467,0,0
2,6,8,2,20.50351096,128.8696652,87.01350196,117.9526913,0,0
2,7,8,2,20.50351096,118.1095156,128.8696652,114.7205749,0,0
2,8,8,2,20.50351096,112.6867922,118.1095156,119.1128399,0,0
2,9,8,2,20.50351096,122.1162101,112.6867922,115.3134841,0,0
2,10,8,2,20.50351096,117.1244852,122.1162101,117.5555337,0,0
2,11,8,2,20.50351096,122.1286705,117.1244852,114.2146111,0,0
2,12,8,2,20.50351096,117.236651,122.1286705,117.3366677,0,0
2,13,8,2,20.50351096,115.1454718,117.236651,122.1889757,0,0
2,14,8,2,20.50351096,123.3135598,115.1454718,123.7756024,0,0
2,15,8,2,20.50351096,106.4195278,123.3135598,122.6547639,0,0
2,16,8,2,20.50351096,110.6801484,106.4195278,127.3100211,0,0
2,17,8,2,20.50351096,118.1325699,110.6801484,115.8082987,0,0
2,18,8,2,20.50351096,146.7542174,118.1325699,142.0709076,0,0
2,19,8,2,20.50351096,140.0428577,146.7542174,141.8170896,0,0
2,20,8,2,20.50351096,144.2348116,140.0428577,145.2362673,0,0
2,21,8,2,20.50351096,148.6283609,144.2348116,147.6293209,0,0
2,22,8,2,20.50351096,137.8173615,148.6283609,140.7106491,0,0
2,23,8,2,20.50351096,144.1198105,137.8173615,146.5490624,0,0
3,0,8,2,24.16263556,80.52778334,,88.11658271,0,0
3,1,8,2,24.16263556,77.49036955,80.52778334,84.40570215,0,0
3,2,8,2,24.16263556,82.14034842,77.49036955,86.73854793,0,0
3,3,8,2,24.16263556,83.52690665,82.14034842,83.04977063,0,0
3,4,8,2,24.16263556,75.01532195,83.52690665,79.60855429,0,0
3,5,8,2,24.16263556,81.53314424,75.01532195,87.01350196,0,0
3,6,8,2,24.16263556,120.7043085,81.53314424,128.8696652,0,0
3,7,8,2,24.16263556,120.6534739,120.7043085,118.1095156,0,0
3,8,8,2,24.16263556,126.0399608,120.6534739,112.6867922,0,0
3,9,8,2,24.16263556,119.4989077,126.0399608,122.1162101,0,0
3,10,8,2,24.16263556,126.7710998,119.4989077,117.1244852,0,0
3,11,8,2,24.16263556,112.271568,126.7710998,122.1286705,0,0
3,12,8,2,24.16263556,117.5838011,112.271568,117.236651,0,0
3,13,8,2,24.16263556,116.7229643,117.5838011,115.1454718,0,0
3,14,8,2,24.16263556,117.3461511,116.7229643,123.3135598,0,0
3,15,8,2,24.16263556,114.9464632,117.3461511,106.4195278,0,0
3,16,8,2,24.16263556,117.663845,114.9464632,110.6801484,0,0
3,17,8,2,24.16263556,123.9492264,117.663845,118.1325699,0,0
3,18,8,2,24.16263556,139.7280278,123.9492264,146.7542174,0,0
3,19,8,2,24.16263556,147.1745236,139.7280278,140.0428577,0,0
3,20,8,2,24.16263556,140.8662083,147.1745236,144.2348116,0,0
3,21,8,2,24.16263556,152.6480311,140.8662083,148.6283609,0,0
3,22,8,2,24.16263556,142.0481051,152.6480311,137.8173615,0,0
3,23,8,2,24.16263556,141.8047873,142.0481051,144.1198105,0,0
4,0,8,2,27.27860171,86.99945211,,80.52778334,0,0
4,1,8,2,27.27860171,97.66630647,86.99945211,77.49036955,0,0
4,2,8,2,27.27860171,79.21380422,97.66630647,82.14034842,0,0
4,3,8,2,27.27860171,82.17533743,79.21380422,83.52690665,0,0
4,4,8,2,27.27860171,79.284662,82.17533743,75.01532195,0,0
4,5,8,2,27.27860171,79.17589206,79.284662,81.53314424,0,0
4,6,8,2,27.27860171,126.3063901,79.17589206,120.7043085,0,0
4,7,8,2,27.27860171,129.9103615,126.3063901,120.6534739,0,0
4,8,8,2,27.27860171,118.0972993,129.9103615,126.0399608,0,0
4,9,8,2,27.27860171,127.2275611,118.0972993,119.4989077,0,0
4,10,8,2,27.27860171,125.4304085,127.2275611,126.7710998,0,0
4,11,8,2,27.27860171,121.8416501,125.4304085,112.271568,0,0
4,12,8,2,27.27860171,119.4960083,121.8416501,117.5838011,0,0
4,13,8,2,27.27860171,120.1881128,119.4960083,116.7229643,0,0
4,14,8,2,27.27860171,115.3834069,120.1881128,117.3461511,0,0
4,15,8,2,27.27860171,121.2614987,115.3834069,114.9464632,0,0
4,16,8,2,27.27860171,127.4112895,121.2614987,117.663845,0,0
4,17,8,2,27.27860171,122.063631,127.4112895,123.9492264,0,0
4,18,8,2,27.27860171,141.2055246,122.063631,139.7280278,0,0
4,19,8,2,27.27860171,143.5592373,141.2055246,147.1745236,0,0
4,20,8,2,27.27860171,143.8920423,143.5592373,140.8662083,0,0
4,21,8,2,27.27860171,144.4924069,143.8920423,152.6480311,0,0
4,22,8,2,27.27860171,140.107488,144.4924069,142.0481051,0,0
4,23,8,2,27.27860171,144.8340831,140.107488,141.8047873,0,0
5,0,8,2,22.78937833,100.6462708,,86.99945211,0,1
5,1,8,2,22.78937833,99.88568143,100.6462708,97.66630647,0,1
5,2,8,2,22.78937833,93.83404806,99.88568143,79.21380422,0,1
5,3,8,2,22.78937833,99.36607527,93.83404806,82.17533743,0,1
5,4,8,2,22.78937833,87.82405684,99.36607527,79.284662,0,1
5,5,8,2,22.78937833,107.8154422,87.82405684,79.17589206,0,1
5,6,8,2,22.78937833,147.2493357,107.8154422,126.3063901,0,1
5,7,8,2,22.78937833,151.5155389,147.2493357,129.9103615,0,1
5,8,8,2,22.78937833,145.7481242,151.5155389,118.0972993,0,1
5,9,8,2,22.78937833,146.2670788,145.7481242,127.2275611,0,1
5,10,8,2,22.78937833,144.109048,146.2670788,125.4304085,0,1
5,11,8,2,22.78937833,150.4687326,144.109048,121.8416501,0,1
5,12,8,2,22.78937833,145.5711695,150.4687326,119.4960083,0,1
5,13,8,2,22.78937833,160.6303646,145.5711695,120.1881128,0,1
5,14,8,2,22.78937833,144.5650983,160.6303646,115.3834069,0,1
5,15,8,2,22.78937833,141.541992,144.5650983,121.2614987,0,1
5,16,8,2,22.78937833,145.1742943,141.541992,127.4112895,0,1
